"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"PFN4",2.24635127372671,-2.33100842333333,3.74238970882024,0.000471120277865993,0.445531370166062,-0.508795525916507,"PFN4"
"PPAP2A",1.22285411470186,0.922783335960784,3.73858539280053,0.000476714825442338,0.445531370166062,-0.517338590986991,"PPAP2A"
"TBC1D22A",1.00333244099379,3.15414280392157,3.7322826145084,0.000486124274683111,0.445531370166062,-0.531483552367428,"TBC1D22A"
"C1orf182",2.71395924534161,-3.37238430392157,3.71659284241812,0.000510328628679904,0.445531370166062,-0.566647742816856,"C1orf182"
"C21orf54",1.46306238378882,-0.777534267843137,3.68739010543356,0.000558493561346829,0.445531370166062,-0.631915067592276,"C21orf54"
"AGPHD1",2.55816988773208,-2.5232891292307,3.68698764002766,0.000559186887532182,0.445531370166062,-0.632812892981325,"AGPHD1"
"C1orf84",1.56749569689441,-0.745857684313725,3.67208429988638,0.000585450063331408,0.445531370166062,-0.666027113837658,"C1orf84"
"NOS2",3.37644530434783,-4.82868503921569,3.66014061353199,0.000607347277905297,0.445531370166062,-0.69259957217835,"NOS2"
"SYDE2",-2.91514077099379,-2.1448071254902,-3.62776578386267,0.000670720169161317,0.445531370166062,-0.764420150639436,"SYDE2"
"CATSPER4",2.04835177701863,-0.0384626088235294,3.62606327308886,0.000674222309507468,0.445531370166062,-0.768188547990351,"CATSPER4"
"ANAPC4",0.636625060351519,5.21432563203821,3.6199631875735,0.00068691475522139,0.445531370166062,-0.781683687762262,"ANAPC4"
"GREB1",0.950752650310559,1.02375720078431,3.61700405360179,0.000693153907024981,0.445531370166062,-0.788226187302214,"GREB1"
"ZNF598",0.922986094720497,0.907848064901961,3.61512968099466,0.000697133927383152,0.445531370166062,-0.79236899350555,"ZNF598"
"FOXH1",2.1413423447205,-2.87120548039216,3.60226827859502,0.00072503949583471,0.445531370166062,-0.82076760867119,"FOXH1"
"ANGPT4",1.3523055997699,0.89395101025113,3.6015860709524,0.000726549153258553,0.445531370166062,-0.822272581606594,"ANGPT4"
"DLGAP2",4.73309288389441,-2.77323127645098,3.59601606820123,0.000738988020657169,0.445531370166062,-0.83455498971305,"DLGAP2"
"ITGB4",-1.39705515403727,2.41294810980392,-3.58299438642812,0.000768867540545898,0.445531370166062,-0.863232761420252,"ITGB4"
"C6orf167",1.81957587329193,-2.30838244705882,3.55130687622773,0.000846478577826729,0.445531370166062,-0.932803661374704,"C6orf167"
"PHOSPHO2",1.39245893397515,-0.0671307441176471,3.55048616653658,0.000848584907337715,0.445531370166062,-0.934601471659017,"PHOSPHO2"
"DHRS11",0.773825888198759,4.34362670588235,3.54481707168801,0.000863271799392216,0.445531370166062,-0.947014265346226,"DHRS11"
"KIF26B",2.00369117018634,0.792538763137255,3.52396784581674,0.000919401250974675,0.445531370166062,-0.992579043236822,"KIF26B"
"GGT1",1.4099926378882,4.53551290392157,3.50473875378578,0.000974242729485935,0.445531370166062,-1.03448248854475,"GGT1"
"SLC9A7",0.588873826086957,4.67357770588235,3.50391104062721,0.000976672060285065,0.445531370166062,-1.03628359586239,"SLC9A7"
"DNAJC2",1.6898405552795,-1.67631725490196,3.50009234229196,0.000987954907624345,0.445531370166062,-1.04459028628532,"DNAJC2"
"TMEM200B",-2.58922371180124,-3.59998630980392,-3.48667908775041,0.00102857917640395,0.445531370166062,-1.07373092453949,"TMEM200B"
"ASPG",-2.15244941614907,-6.43502429411765,-3.48533779426773,0.0010327279590983,0.445531370166062,-1.0766417583099,"ASPG"
"C6orf182",1.96894063752174,-0.446874917980392,3.47871175118187,0.00105345818150961,0.445531370166062,-1.09101292605146,"C6orf182"
"FZD3",-3.54175001484472,0.876975300980392,-3.477752639336,0.00105649151024483,0.445531370166062,-1.09309196666104,"FZD3"
"LOC442308",-1.51483863975156,-7.04036601960784,-3.46938740281525,0.00108330290090808,0.445531370166062,-1.11121249106164,"LOC442308"
"LOC100130691",1.93942580745341,-6.18769596078431,3.46159496492509,0.00110886050328363,0.445531370166062,-1.12807187646904,"LOC100130691"
"WDR55",1.00389368322981,4.21654233333333,3.44927861322046,0.00115043005568348,0.445531370166062,-1.15467873676741,"WDR55"
"ADPRHL2",1.67847680470646,-1.38596834831586,3.44723487794538,0.00115746990663577,0.445531370166062,-1.15908899978469,"ADPRHL2"
"LIME1",2.08910263354037,-5.25122735294118,3.44490409747311,0.00116554855870665,0.445531370166062,-1.1641170193607,"LIME1"
